Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
DEER LAKE PKY & GARDEN GROVE DR,Casualty,BURNABY,2016,2,49.241424,-122.995066
DOUGLAS RD & GILMORE AVE,Casualty,BURNABY,2016,2,49.270289,-123.014237
DOUGLAS RD & PARKER ST & TURNING LANE,Casualty,BURNABY,2016,2,49.275736,-123.021936
DOUGLAS RD & TRANS-CANADA HWY,Casualty,BURNABY,2016,2,49.257476,-122.982794
DOW AVE & IMPERIAL ST,Casualty,BURNABY,2016,2,49.221944,-123.002972
DUFFERIN AVE & OAKLAND ST,Casualty,BURNABY,2016,2,49.229108,-122.980769
EASTBROOK PKY & STILL CREEK AVE,Casualty,BURNABY,2016,2,49.260172,-123.001667
EASTBROOK PKY & STILL CREEK DR,Casualty,BURNABY,2016,2,49.261796,-123.001539
ELGIN AVE & IRVING ST,Casualty,BURNABY,2016,2,49.226129,-122.982414
ELGIN AVE & OAKLAND ST,Casualty,BURNABY,2016,2,49.229553,-122.982412
ELLESMERE AVE & HASTINGS ST,Casualty,BURNABY,2016,2,49.280334,-122.982295
ELWELL ST & HALL AVE,Casualty,BURNABY,2016,2,49.221207,-122.954907
ELWELL ST & WALKER AVE,Casualty,BURNABY,2016,2,49.221298,-122.953883
ENTERPRISE ST & LAKE CITY WAY,Casualty,BURNABY,2016,2,49.255526,-122.937983
FOREST ST & MACDONALD AVE,Casualty,BURNABY,2016,2,49.247854,-123.015286
FREDERICK AVE & IMPERIAL ST,Casualty,BURNABY,2016,2,49.221942,-123.001409
GILLEY AVE & MCKEE ST,Casualty,BURNABY,2016,2,49.211096,-122.972028
GILMORE AVE & MYRTLE ST,Casualty,BURNABY,2016,2,49.259921,-123.013973
GILMORE AVE & PANDORA ST,Casualty,BURNABY,2016,2,49.282899,-123.014164
GILMORE AVE & PENDER ST,Casualty,BURNABY,2016,2,49.280166,-123.014195
GILMORE AVE & WILLIAM ST,Casualty,BURNABY,2016,2,49.27388,-123.014249
GILPIN CRES & GILPIN ST & PATTERSON AVE,Casualty,BURNABY,2016,2,49.241267,-123.013496
GRAFTON ST & PIONEER AVE,Casualty,BURNABY,2016,2,49.232144,-123.00198
GRANGE ST & MCKAY AVE,Casualty,BURNABY,2016,2,49.230841,-123.001161
GRAY AVE & RUMBLE ST,Casualty,BURNABY,2016,2,49.214831,-122.999425
GRIFFITHS DR & RUMBLE ST,Casualty,BURNABY,2016,2,49.215082,-122.960328
GRIMMER ST & ROYAL OAK AVE,Casualty,BURNABY,2016,2,49.223475,-122.988917
HASTINGS ST & STRATFORD AVE,Casualty,BURNABY,2016,2,49.280336,-122.976877
HAZEL ST & MCKAY AVE,Casualty,BURNABY,2016,2,49.230228,-123.001835
IMPERIAL ST & JUBILEE AVE,Casualty,BURNABY,2016,2,49.221947,-122.995826
IMPERIAL ST & MANDY AVE,Casualty,BURNABY,2016,2,49.221938,-123.018066
IMPERIAL ST & MCKAY AVE,Casualty,BURNABY,2016,2,49.221953,-123.008862
IMPERIAL ST & SELLERS AVE,Casualty,BURNABY,2016,2,49.22192,-122.981641
JERSEY AVE & KINGSWAY,Casualty,BURNABY,2016,2,49.232751,-123.017035
JOE SAKIC WAY & KENSINGTON AVE & LAUREL ST,Casualty,BURNABY,2016,2,49.253455,-122.96653
JUNEAU ST & WILLINGDON AVE,Casualty,BURNABY,2016,2,49.263517,-123.003324
KINGSBOROUGH ST & MCKAY AVE,Casualty,BURNABY,2016,2,49.227939,-123.004471
KINGSWAY & LANE ST,Casualty,BURNABY,2016,2,49.222475,-122.981033
LOZELLS AVE & WINSTON ST,Casualty,BURNABY,2016,2,49.248472,-122.942147
MACDONALD AVE & PARKER ST,Casualty,BURNABY,2016,2,49.275666,-123.016285
MACPHERSON AVE & RUMBLE ST,Casualty,BURNABY,2016,2,49.214859,-122.982898
MANOR ST & SUMNER AVE,Casualty,BURNABY,2016,2,49.25718,-123.008287
MOSCROP ST & SMITH AVE,Casualty,BURNABY,2016,2,49.242968,-123.019799
N BOUNDARY RD & OXFORD ST,Casualty,BURNABY,2016,2,49.28566,-123.023438
NORLAND AVE & SPROTT ST,Casualty,BURNABY,2016,2,49.249939,-122.970901
NORTH RD & NORTH ROAD SKYTRAIN UNDERPASS & NORTH ROAD UNDERPASS & TRANS-CANADA HWY,Casualty,BURNABY,2016,2,49.242269,-122.892601
NORTH RD & SMITH AVE,Casualty,BURNABY,2016,2,49.260347,-122.893047
NORTH RD & TRANS-CANADA HWY,Casualty,BURNABY,2016,2,49.242365,-122.892602
OAKLAND ST & SPERLING AVE,Casualty,BURNABY,2016,2,49.229636,-122.964967
PATTERSON AVE & WILLINGDON EXTENSION,Casualty,BURNABY,2016,2,49.223401,-123.01206
PIPER AVE & WINSTON ST,Casualty,BURNABY,2016,2,49.248229,-122.935307
ROSLYN AVE & RUMBLE ST,Casualty,BURNABY,2016,2,49.214855,-122.985762
SARDIS ST & WILLINGDON AVE,Casualty,BURNABY,2016,2,49.233773,-123.003326
SMITH AVE & SUNSET ST,Casualty,BURNABY,2016,2,49.249709,-123.019818
SPERLING AVE & SPERLING AVE OFFRAMP & WINSTON ST,Casualty,BURNABY,2016,2,49.258406,-122.964618
UNION ST & WILLINGDON AVE,Casualty,BURNABY,2016,2,49.277382,-123.003162
WILLINGDON AVE & WILLINGDON AVE OFFRAMP,Casualty,BURNABY,2016,2,49.257424,-123.003973
15TH AVE & 6TH ST,Casualty,BURNABY,2016,3,49.222528,-122.932091
16TH AVE & CARIBOO RD,Casualty,BURNABY,2016,3,49.238856,-122.90715
16TH AVE & CUMBERLAND ST,Casualty,BURNABY,2016,3,49.231915,-122.917869
ALPHA AVE & DAWSON ST,Casualty,BURNABY,2016,3,49.264466,-123.000388
ARMSTRONG AVE & CARIBOO RD & HOLMES ST,Casualty,BURNABY,2016,3,49.235416,-122.904155
BARKER CRES & MOSCROP ST,Casualty,BURNABY,2016,3,49.24295,-123.00498
BARNET HWY & TAKEDA DR & PARK ACCESS ROAD,Casualty,BURNABY,2016,3,49.289035,-122.925709
BERESFORD ST & BULLER AVE & PRENTER ST,Casualty,BURNABY,2016,3,49.217526,-122.977572
BERKLEY ST & CANADA WAY,Casualty,BURNABY,2016,3,49.230106,-122.948262
BOND ST & WILLINGDON AVE,Casualty,BURNABY,2016,3,49.23537,-123.00337
BOUNDARY RD & E 26TH AVE & SPRUCE ST,Casualty,BURNABY,2016,3,49.247046,-123.023696
BOUNDARY RD & E 46TH AVE,Casualty,BURNABY,2016,3,49.228093,-123.023516
BOUNDARY RD & E GEORGIA ST & GEORGIA ST,Casualty,BURNABY,2016,3,49.278358,-123.023528
BOUNDARY RD & MYRTLE ST,Casualty,BURNABY,2016,3,49.261543,-123.023613
BRENTLAWN DR & GRAVELEY ST & WILLINGDON AVE,Casualty,BURNABY,2016,3,49.270168,-123.003158
BRIGHTON AVE & GOVERNMENT ST & WINSTON ST,Casualty,BURNABY,2016,3,49.249927,-122.919024
BROADWAY & FOREST GROVE DR & PRODUCTION WAY & TURNING LANE,Casualty,BURNABY,2016,3,49.260893,-122.91456
BURLINGTON AVE & KINGSWAY,Casualty,BURNABY,2016,3,49.22545,-122.990325
BYRNE RD & MEADOW AVE,Casualty,BURNABY,2016,3,49.204525,-122.97728
BYRNEPARK DR & SOUTHRIDGE DR,Casualty,BURNABY,2016,3,49.205726,-122.968398
CANADA WAY & HARDWICK ST,Casualty,BURNABY,2016,3,49.251933,-122.989059
CANADA WAY & HAZELMERE ST,Casualty,BURNABY,2016,3,49.232179,-122.950737
CAPITOL DR & HASTINGS ST & HYTHE AVE,Casualty,BURNABY,2016,3,49.280221,-122.990387
CARIBOO PL & GAGLARDI WAY,Casualty,BURNABY,2016,3,49.24808,-122.91286
CARLETON AVE & PENDER ST,Casualty,BURNABY,2016,3,49.280136,-123.011442
CHAFFEY AVE & GRANGE ST,Casualty,BURNABY,2016,3,49.232579,-123.007676
COCHRANE AVE & NORTH RD,Casualty,BURNABY,2016,3,49.252004,-122.892915
DEER LAKE AVE & DEER LAKE PKY & GILPIN ST,Casualty,BURNABY,2016,3,49.241797,-122.975643
DEER LAKE PKY & WAYBURNE DR,Casualty,BURNABY,2016,3,49.241657,-122.998075
DUNCAN AVE & HASTINGS ST,Casualty,BURNABY,2016,3,49.280265,-122.962452
EASTLAKE DR & PRODUCTION WAY,Casualty,BURNABY,2016,3,49.25777,-122.916821
EASTLAKE DR & UNDERHILL AVE,Casualty,BURNABY,2016,3,49.257865,-122.927675
ELGIN AVE & KINGSWAY,Casualty,BURNABY,2016,3,49.222927,-122.982478
GILMORE WAY & KINCAID ST & SANDERSON WAY,Casualty,BURNABY,2016,3,49.249205,-123.010114
GOVERNMENT ST & MANCHESTER DR,Casualty,BURNABY,2016,3,49.246919,-122.899251
GRASSMERE ST & PRICE CRES & WILLINGDON AVE,Casualty,BURNABY,2016,3,49.238626,-123.00337
GRIFFITHS AVE & IMPERIAL ST,Casualty,BURNABY,2016,3,49.221983,-122.961034
HALIFAX ST & HOLDOM AVE,Casualty,BURNABY,2016,3,49.268006,-122.981157
HALIFAX ST & SPERLING AVE,Casualty,BURNABY,2016,3,49.267982,-122.964585
HASTINGS ST & MADISON AVE,Casualty,BURNABY,2016,3,49.281031,-123.008669
HASTINGS ST & WARWICK AVE,Casualty,BURNABY,2016,3,49.280335,-122.978165
IMPERIAL ST & MARLBOROUGH AVE,Casualty,BURNABY,2016,3,49.221929,-122.991562
IMPERIAL ST & SILVER AVE,Casualty,BURNABY,2016,3,49.221952,-123.007672
IMPERIAL ST & WAVERLEY AVE,Casualty,BURNABY,2016,3,49.221943,-122.997638
INMAN AVE & KINGSWAY,Casualty,BURNABY,2016,3,49.232822,-123.015865
KENSINGTON AVE & KENSINGTON AVE OFFRAMP & KENSINGTON AVE ONRAMP & LOUGHEED HWY & SPERLING AVE & SPERLING AVE OFFRAMP & TURNING LANE,Casualty,BURNABY,2016,3,49.260593,-122.968008
KINCAID ST & SMITH AVE,Casualty,BURNABY,2016,3,49.248819,-123.0198
KINGSWAY & RANDOLPH AVE,Casualty,BURNABY,2016,3,49.220271,-122.973476
MCKAY AVE & RUMBLE ST,Casualty,BURNABY,2016,3,49.214829,-123.008666
NORFOLK ST & SUMNER AVE,Casualty,BURNABY,2016,3,49.255395,-123.008307
NORTH FRASER WAY & WIGGINS ST,Casualty,BURNABY,2016,3,49.191252,-122.975824
ROYAL OAK AVE & SANDERS ST,Casualty,BURNABY,2016,3,49.227918,-122.988939
ROYAL OAK AVE & VICTORY ST,Casualty,BURNABY,2016,3,49.218494,-122.9885
STILL CREEK DR & WILLINGDON AVE,Casualty,BURNABY,2016,3,49.261823,-123.003369
10TH AVE & FOURTH ST & TENTH AVE,Casualty,BURNABY,2016,4,49.220334,-122.925085
16TH AVE & KINGSWAY,Casualty,BURNABY,2016,4,49.217432,-122.945859
16TH AVE & NEWCOMBE ST,Casualty,BURNABY,2016,4,49.229325,-122.922722
18TH AVE & CANADA WAY,Casualty,BURNABY,2016,4,49.222847,-122.939384
ALBERT ST & GILMORE AVE,Casualty,BURNABY,2016,4,49.281981,-123.014171
ALBERT ST & WILLINGDON AVE,Casualty,BURNABY,2016,4,49.281888,-123.003135
ARCOLA ST & ARCOLA WAY & HALL AVE,Casualty,BURNABY,2016,4,49.219304,-122.954895
BARKER AVE & GRANGE ST,Casualty,BURNABY,2016,4,49.232874,-123.011077
BERESFORD ST & GRIFFITHS DR,Casualty,BURNABY,2016,4,49.217179,-122.960933
BONSOR AVE & CENTRAL BLVD,Casualty,BURNABY,2016,4,49.22348,-122.998517
BOUNDARY RD & E PENDER ST & PENDER ST,Casualty,BURNABY,2016,4,49.280231,-123.023511
BOUNDARY RD & GRAVELEY ST,Casualty,BURNABY,2016,4,49.270289,-123.023569
BOUNDARY RD & KITCHENER ST,Casualty,BURNABY,2016,4,49.272115,-123.023549
BROADWAY & SPERLING AVE,Casualty,BURNABY,2016,4,49.261569,-122.964657
BUCKINGHAM AVE & BURRIS ST,Casualty,BURNABY,2016,4,49.233935,-122.957254
CANADA WAY & DOUGLAS RD,Casualty,BURNABY,2016,4,49.249008,-122.980683
CANADA WAY & GILMORE AVE DIVERSION & GILMORE WAY,Casualty,BURNABY,2016,4,49.254628,-123.010722
CANADA WAY & SUMNER AVE,Casualty,BURNABY,2016,4,49.254673,-123.008315
CARIBOO RD & GOVERNMENT ST,Casualty,BURNABY,2016,4,49.250758,-122.91422
COLBORNE AVE & KINGSWAY,Casualty,BURNABY,2016,4,49.219664,-122.970798
CURTIS ST & DUTHIE AVE,Casualty,BURNABY,2016,4,49.275208,-122.95345
CURTIS ST & FELL AVE,Casualty,BURNABY,2016,4,49.275206,-122.975613
DOUGLAS RD & SPROTT ST,Casualty,BURNABY,2016,4,49.249978,-122.981052
DOUGLAS RD & STILL CREEK AVE,Casualty,BURNABY,2016,4,49.260778,-122.984608
ESMOND AVE & HASTINGS ST,Casualty,BURNABY,2016,4,49.281113,-123.020983
GAGLARDI WAY & UNIVERSITY DR W,Casualty,BURNABY,2016,4,49.276535,-122.930477
GATINEAU PL & NORTH RD,Casualty,BURNABY,2016,4,49.248046,-122.892802
GLENLYON PKY & NORTH FRASER WAY,Casualty,BURNABY,2016,4,49.200137,-123.010052
GRAY AVE & IMPERIAL ST,Casualty,BURNABY,2016,4,49.221951,-122.999525
GROVE AVE & HASTINGS ST,Casualty,BURNABY,2016,4,49.280358,-122.965824
IMPERIAL ST & SUSSEX AVE,Casualty,BURNABY,2016,4,49.221947,-123.004999
IMPERIAL ST & WALTHAM AVE,Casualty,BURNABY,2016,4,49.222027,-122.976318
IRVING ST & ROYAL OAK AVE,Casualty,BURNABY,2016,4,49.226289,-122.988935
KENSINGTON AVE & SPERLING AVE,Casualty,BURNABY,2016,4,49.260703,-122.964803
KINGSWAY & OLIVE AVE,Casualty,BURNABY,2016,4,49.231847,-123.009817
KINGSWAY & SMITH AVE,Casualty,BURNABY,2016,4,49.232632,-123.018774
KINGSWAY & WALKER AVE,Casualty,BURNABY,2016,4,49.218372,-122.952712
MADISON AVE & PARKER ST,Casualty,BURNABY,2016,4,49.275614,-123.008726
OAKMOUNT CRES & ROYAL OAK AVE,Casualty,BURNABY,2016,4,49.231473,-122.988634
TOWER RD & UNIVERSITY DR E,Casualty,BURNABY,2016,4,49.274575,-122.907072
17TH AVE & 6TH ST,Casualty,BURNABY,2016,5,49.224461,-122.934521
18TH AVE & 6TH ST,Casualty,BURNABY,2016,5,49.225112,-122.935346
1ST AVE & DOUGLAS RD & GILMORE AVE,Casualty,BURNABY,2016,5,49.269363,-123.014259
ARCOLA ST & ARCOLA WAY & SALISBURY AVE,Casualty,BURNABY,2016,5,49.219337,-122.957538
ARCOLA ST & SPERLING AVE,Casualty,BURNABY,2016,5,49.219331,-122.964765
BUXTON ST & ROYAL OAK AVE,Casualty,BURNABY,2016,5,49.234403,-122.988115
BYRNE RD & NORTH FRASER WAY,Casualty,BURNABY,2016,5,49.194855,-122.994944
CANADA WAY & GOODLAD ST,Casualty,BURNABY,2016,5,49.227761,-122.945462
CANADA WAY & STANLEY ST,Casualty,BURNABY,2016,5,49.232818,-122.951471
CARDSTON CRT & GOVERNMENT ST,Casualty,BURNABY,2016,5,49.247846,-122.898896
CURTIS ST & SPERLING AVE,Casualty,BURNABY,2016,5,49.275197,-122.964627
DAWSON ST & MADISON AVE,Casualty,BURNABY,2016,5,49.264444,-123.008764
DUFFERIN AVE & KINGSWAY,Casualty,BURNABY,2016,5,49.222377,-122.98075
GILLEY AVE & OAKLAND ST,Casualty,BURNABY,2016,5,49.229387,-122.971985
GOARD WAY & WILLINGDON AVE,Casualty,BURNABY,2016,5,49.251789,-123.004291
GRIMMER ST & KINGSWAY,Casualty,BURNABY,2016,5,49.223591,-122.98455
HASTINGS ST & MACDONALD AVE,Casualty,BURNABY,2016,5,49.281055,-123.016278
HASTINGS ST & SPRINGER AVE,Casualty,BURNABY,2016,5,49.28036,-122.987806
HAZEL ST & NELSON AVE & SANDERS ST,Casualty,BURNABY,2016,5,49.227923,-122.994193
IMPERIAL ST & MACPHERSON AVE,Casualty,BURNABY,2016,5,49.221921,-122.983076
LOUGHEED HWY & UNDERHILL AVE & TURNING LANE,Casualty,BURNABY,2016,5,49.254195,-122.927712
PARKER ST & ROSSER AVE,Casualty,BURNABY,2016,5,49.275598,-123.006004
PHILLIPS AVE & WINSTON ST,Casualty,BURNABY,2016,5,49.249745,-122.948777
STILL CREEK AVE & STILL CREEK DR,Casualty,BURNABY,2016,5,49.260991,-123.00595
12TH AVE & CANADA WAY,Casualty,BURNABY,2016,6,49.218354,-122.933417
14TH AVE & KINGSWAY,Casualty,BURNABY,2016,6,49.216533,-122.94284
2ND AVE & BOUNDARY RD & E 2ND AVE,Casualty,BURNABY,2016,6,49.26846,-123.023565
ALPHA AVE & LOUGHEED HWY,Casualty,BURNABY,2016,6,49.266323,-123.000344
BOUNDARY RD & E 25TH AVE & FOREST ST,Casualty,BURNABY,2016,6,49.247912,-123.023676
BOUNDARY RD & E 45TH AVE,Casualty,BURNABY,2016,6,49.229234,-123.023512
BOUNDARY RD & KINCAID ST,Casualty,BURNABY,2016,6,49.248831,-123.023664
BROADWAY & HOLDOM AVE,Casualty,BURNABY,2016,6,49.265757,-122.98117
BURKE ST & WILLINGDON AVE,Casualty,BURNABY,2016,6,49.236935,-123.00338
CANADA WAY & LEDGER AVE,Casualty,BURNABY,2016,6,49.244035,-122.972036
CENTRAL BLVD & WILLINGDON AVE,Casualty,BURNABY,2016,6,49.227649,-123.007555
DELESTRE AVE & NORTH RD,Casualty,BURNABY,2016,6,49.242614,-122.892599
DELTA AVE & PARKER ST,Casualty,BURNABY,2016,6,49.275541,-122.992148
DOUGLAS RD & HALIFAX ST,Casualty,BURNABY,2016,6,49.268139,-123.010808
FRANCES ST & WILLINGDON AVE,Casualty,BURNABY,2016,6,49.279199,-123.003176
GAMMA AVE & HASTINGS ST,Casualty,BURNABY,2016,6,49.280981,-122.994654
GILLEY AVE & RUMBLE ST,Casualty,BURNABY,2016,6,49.214721,-122.972004
GRANGE ST & SUSSEX AVE,Casualty,BURNABY,2016,6,49.229978,-122.997768
HASTINGS ST & HOWARD AVE,Casualty,BURNABY,2016,6,49.280342,-122.983691
HASTINGS ST & INGLETON AVE,Casualty,BURNABY,2016,6,49.281081,-123.018624
IMPERIAL ST & WALKER AVE,Casualty,BURNABY,2016,6,49.223988,-122.957144
14TH AVE & CANADA WAY,Casualty,BURNABY,2016,7,49.220056,-122.935711
16TH AVE & CANADA WAY,Casualty,BURNABY,2016,7,49.221656,-122.937843
18TH ST & EDMONDS ST & SALISBURY AVE,Casualty,BURNABY,2016,7,49.215216,-122.957032
ARCOLA ST & KINGSWAY,Casualty,BURNABY,2016,7,49.21907,-122.968039
BETA AVE & CANADA WAY & CAREY AVE,Casualty,BURNABY,2016,7,49.254648,-122.998029
CANADA WAY & SPERLING AVE,Casualty,BURNABY,2016,7,49.239789,-122.964681
CARLETON AVE & HASTINGS ST,Casualty,BURNABY,2016,7,49.281043,-123.011408
DUTHIE AVE & HASTINGS ST,Casualty,BURNABY,2016,7,49.280372,-122.953392
EDMONDS ST & HUMPHRIES AVE,Casualty,BURNABY,2016,7,49.220911,-122.946958
HALL AVE & KINGSWAY,Casualty,BURNABY,2016,7,49.218394,-122.954927
HASTINGS ST & KENSINGTON AVE,Casualty,BURNABY,2016,7,49.280341,-122.970029
MARINE DR & PATTERSON AVE,Casualty,BURNABY,2016,7,49.209229,-123.012382
MAYWOOD ST & WILLINGDON AVE,Casualty,BURNABY,2016,7,49.224597,-123.010805
PENDER ST & WILLINGDON AVE,Casualty,BURNABY,2016,7,49.280098,-123.003157
10TH AVE & CARIBOO RD & E TENTH AVE & SURREY ST & TURNING LANE,Casualty,BURNABY,2016,8,49.23309,-122.901394
AUSTIN RD & GATINEAU PL,Casualty,BURNABY,2016,8,49.248993,-122.895858
BELL AVE & LOUGHEED HWY,Casualty,BURNABY,2016,8,49.251219,-122.904293
BOUNDARY RD & RUMBLE AVE & RUMBLE ST & TURNING LANE,Casualty,BURNABY,2016,8,49.214803,-123.023636
CENTRAL BLVD & IMPERIAL ST,Casualty,BURNABY,2016,8,49.221946,-122.997103
CLIFF AVE & HASTINGS ST & INLET DR & TURNING LANE,Casualty,BURNABY,2016,8,49.28059,-122.958772
DENBIGH AVE & KINGSWAY,Casualty,BURNABY,2016,8,49.223491,-122.984232
GILMORE AVE & GILMORE AVE DIVERSION & MYRTLE ST & STILL CREEK AVE & TURNING LANE,Casualty,BURNABY,2016,8,49.260836,-123.014251
GORING ST & HOLDOM AVE,Casualty,BURNABY,2016,8,49.263392,-122.981226
HALIFAX ST & HALIFAX WAY & WILLINGDON AVE,Casualty,BURNABY,2016,8,49.268043,-123.003137
KINGSWAY & SOUTHOAKS CRES & SPERLING AVE,Casualty,BURNABY,2016,8,49.218451,-122.964774
KINGSWAY & WALTHAM AVE,Casualty,BURNABY,2016,8,49.220984,-122.976235
LOUGHEED HWY & SPRINGER AVE & TURNING LANE,Casualty,BURNABY,2016,8,49.265112,-122.986905
NELSON AVE & RUMBLE ST,Casualty,BURNABY,2016,8,49.214833,-122.993898
NORTH RD & ROCHESTER ST,Casualty,BURNABY,2016,8,49.244647,-122.892658
PATTERSON AVE & RUMBLE ST,Casualty,BURNABY,2016,8,49.214843,-123.012359
ROYAL OAK AVE & RUMBLE ST,Casualty,BURNABY,2016,8,49.214854,-122.988473
12TH AVE & 6TH ST,Casualty,BURNABY,2016,9,49.220505,-122.929546
BOUNDARY RD & DOMINION ST,Casualty,BURNABY,2016,9,49.256427,-123.023649
BOUNDARY RD & E 18TH AVE & LAUREL ST,Casualty,BURNABY,2016,9,49.254202,-123.023656
CAMERON ST & NORTH RD,Casualty,BURNABY,2016,9,49.253399,-122.892914
CANADA WAY & SMITH AVE,Casualty,BURNABY,2016,9,49.254685,-123.019784
CANADA WAY & SPROTT ST,Casualty,BURNABY,2016,9,49.249978,-122.982708
CANADA WAY & WAYBURNE DR & TURNING LANE,Casualty,BURNABY,2016,9,49.254501,-122.993503
DAWSON ST & GILMORE AVE & HENNING DR,Casualty,BURNABY,2016,9,49.264483,-123.014313
EDMONDS ST & GRIFFITHS DR,Casualty,BURNABY,2016,9,49.21409,-122.959093
EDMONDS ST & MARY AVE,Casualty,BURNABY,2016,9,49.221934,-122.945049
IMPERIAL ST & PATTERSON AVE,Casualty,BURNABY,2016,9,49.221953,-123.012606
KINGSWAY & MACPHERSON AVE,Casualty,BURNABY,2016,9,49.223125,-122.983089
KINGSWAY & MCMURRAY AVE & MALL ACCESS,Casualty,BURNABY,2016,9,49.227438,-122.996408
LAKE CITY WAY & LOUGHEED HWY,Casualty,BURNABY,2016,9,49.254241,-122.938051
LOUGHEED HWY & MADISON AVE & TURNING LANE,Casualty,BURNABY,2016,9,49.266451,-123.008787
10TH AVE & 2ND ST & SECOND ST & TENTH AVE,Casualty,BURNABY,2016,10,49.222306,-122.921408
10TH AVE & CUMBERLAND ST & E TENTH AVE,Casualty,BURNABY,2016,10,49.227292,-122.912147
6TH ST & EDMONDS ST & TURNING LANE,Casualty,BURNABY,2016,10,49.226175,-122.937081
BAINBRIDGE AVE & LOUGHEED HWY & TURNING LANE,Casualty,BURNABY,2016,10,49.258691,-122.955968
BERESFORD ST & WILLINGDON AVE,Casualty,BURNABY,2016,10,49.227281,-123.007925
BETA AVE & HASTINGS ST,Casualty,BURNABY,2016,10,49.280984,-122.997474
BETA AVE & LOUGHEED HWY & TURNING LANE,Casualty,BURNABY,2016,10,49.266252,-122.997628
BROADWAY & COMO LAKE AVE & NORTH RD,Casualty,BURNABY,2016,10,49.262888,-122.893127
CANADA WAY & ROYAL OAK AVE,Casualty,BURNABY,2016,10,49.253089,-122.989041
